epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,1320.95,0.84973,0.59767,1.05865,0.98334,0.90365,0.94294,0.75233,0.75237,0.55126,0.96181,0.00048958,0.00048958,0.00048958
154,1329.4,0.88449,0.63243,1.07159,0.97981,0.89977,0.93905,0.71642,0.89113,0.60438,0.9935,0.000484346,0.000484346,0.000484346
155,1338.08,0.84629,0.604,1.03331,0.96423,0.90814,0.9332,0.7298,0.84603,0.60753,0.98945,0.000479114,0.000479114,0.000479114
156,1346.7,0.85705,0.58984,1.05418,0.99764,0.88109,0.93701,0.7261,0.86568,0.5928,0.99431,0.000473885,0.000473885,0.000473885
157,1355.27,0.88861,0.60212,1.06334,0.96719,0.9017,0.94129,0.74799,0.81856,0.59792,0.96724,0.000468658,0.000468658,0.000468658
158,1363.9,0.86949,0.60615,1.04996,0.99276,0.87735,0.93738,0.74621,0.86528,0.61836,0.96906,0.000463435,0.000463435,0.000463435
159,1372.5,0.89879,0.61638,1.06931,0.98941,0.87236,0.93401,0.73642,0.86199,0.61547,0.97222,0.000458215,0.000458215,0.000458215
160,1381.15,0.86606,0.6054,1.06193,0.97582,0.89478,0.93627,0.74055,0.8514,0.61278,0.97389,0.000453001,0.000453001,0.000453001
161,1389.75,0.86618,0.61034,1.0571,0.94967,0.91146,0.93527,0.72892,0.86705,0.63699,0.98482,0.000447791,0.000447791,0.000447791
162,1398.63,0.88014,0.61364,1.07765,0.97887,0.88924,0.9365,0.75155,0.82719,0.60166,0.9689,0.000442587,0.000442587,0.000442587
163,1407.18,0.8321,0.56816,1.03374,0.97003,0.89468,0.93658,0.76117,0.78223,0.591,0.9635,0.00043739,0.00043739,0.00043739
164,1415.78,0.86241,0.60604,1.05096,0.96857,0.88791,0.93524,0.75917,0.79332,0.62111,0.9645,0.000432199,0.000432199,0.000432199
165,1424.38,0.83044,0.59229,1.04187,0.97929,0.88502,0.93789,0.77708,0.75949,0.5925,0.95025,0.000427016,0.000427016,0.000427016
166,1433.18,0.84409,0.61421,1.04431,0.97935,0.88297,0.94023,0.76207,0.81095,0.5903,0.96141,0.000421841,0.000421841,0.000421841
167,1441.73,0.85056,0.59845,1.0527,0.99544,0.88234,0.93626,0.75989,0.79271,0.56189,0.96299,0.000416674,0.000416674,0.000416674
168,1450.35,0.85774,0.59102,1.04902,0.99387,0.88193,0.93787,0.73375,0.92119,0.5875,1.00272,0.000411516,0.000411516,0.000411516
169,1458.83,0.82042,0.579,1.04006,0.97668,0.88346,0.93666,0.75425,0.80476,0.5748,0.96044,0.000406369,0.000406369,0.000406369
170,1467.27,0.80362,0.56108,1.02826,0.9876,0.89955,0.93993,0.7535,0.81785,0.56968,0.95555,0.000401231,0.000401231,0.000401231
171,1475.68,0.82165,0.56703,1.01903,0.98543,0.89334,0.94231,0.77112,0.74901,0.57547,0.93994,0.000396105,0.000396105,0.000396105
172,1484.43,0.834,0.59051,1.04682,0.9962,0.90035,0.94296,0.7647,0.76612,0.55911,0.9346,0.000390989,0.000390989,0.000390989
173,1493.02,0.82903,0.57554,1.02441,0.99243,0.88636,0.94166,0.76971,0.77389,0.55745,0.94337,0.000385886,0.000385886,0.000385886
174,1501.51,0.84089,0.58915,1.04537,0.9985,0.87975,0.94547,0.77062,0.78857,0.5749,0.94829,0.000380795,0.000380795,0.000380795
175,1510.15,0.83724,0.57859,1.02689,0.97796,0.87723,0.94094,0.76869,0.76623,0.57674,0.95287,0.000375717,0.000375717,0.000375717
176,1518.63,0.82962,0.59144,1.04698,0.98566,0.87657,0.93494,0.76288,0.79054,0.57988,0.96059,0.000370653,0.000370653,0.000370653
177,1527.01,0.83426,0.57643,1.04343,0.97758,0.90324,0.93765,0.76567,0.81415,0.57609,0.95397,0.000365604,0.000365604,0.000365604
178,1535.43,0.8049,0.53559,1.02009,0.98606,0.8948,0.93418,0.78011,0.74774,0.57855,0.94114,0.000360568,0.000360568,0.000360568
179,1544.06,0.84271,0.57254,1.03777,0.97899,0.89111,0.93473,0.75563,0.82226,0.60395,0.96547,0.000355549,0.000355549,0.000355549
180,1552.46,0.81144,0.55809,1.02228,0.97273,0.89658,0.93545,0.77774,0.73283,0.569,0.93809,0.000350545,0.000350545,0.000350545
